Area_Year,9_Postsecondary enrolments,"2_Number of students in elementary and secondary schools_Public school Total, program type","2_Number of students in elementary and secondary schools_Priviate school Total, program type","2_Number of students in elementary and secondary schools_Home-schooling Total, program type",3_Number of full-time and part-time educators,"1_Live births_Canada, place of residence of mother 10",1_Live births_Place of residence of mother outside Canada 11,6_Estimates of population,7_Dependency ratio,4_Canada_gdp_yearly_Durable goods,4_Canada_gdp_yearly_Semi-durable goods,4_Canada_gdp_yearly_Non-durable goods,4_Canada_gdp_yearly_Services,4_Canada_gdp_yearly_Non-profit institutions serving households final consumption expenditure,4_Canada_gdp_yearly_General governments final consumption expenditure,4_Canada_gdp_yearly_Non-residential structures,4_Canada_gdp_yearly_Machinery and equipment,4_Canada_gdp_yearly_Intellectual property products,4_Canada_gdp_yearly_Residential structures,4_Canada_gdp_yearly_Non-profit institutions serving households gross fixed capital formation,4_Canada_gdp_yearly_General governments gross fixed capital formation,4_Canada_gdp_yearly_Non-farm,4_Canada_gdp_yearly_Farm,4_Canada_gdp_yearly_Exports of goods to other countries,4_Canada_gdp_yearly_Exports of services to other countries,4_Canada_gdp_yearly_Exports of goods to other provinces,4_Canada_gdp_yearly_Exports of services to other provinces,4_Canada_gdp_yearly_Imports of goods from other countries,4_Canada_gdp_yearly_Imports of services from other countries,4_Canada_gdp_yearly_Imports of goods from other provinces,4_Canada_gdp_yearly_Imports of services from other provinces,4_Canada_gdp_yearly_Statistical discrepancy,4_Canada_gdp_yearly_Gross domestic product at market prices,4_Canada_gdp_yearly_Final domestic demand
Manitoba_2009,51300,177960,12951,1290,14334,16363,8.0,1208556,67.1,3695,2157,8717,16685,1010,15063,3004,1897,585,3118,100,2502,-311,94,12991,1452,8192,7769,11238,1948,10300,10159,-20,55370,58512
Manitoba_2010,54945,177498,13206,1677,14433,16249,6.0,1220780,66.8,3826,2252,8902,17416,973,15047,3680,2135,749,3313,106,3037,86,-785,12907,1578,8350,7953,12572,2140,10037,10530,-51,56727,61418
Manitoba_2011,62001,177678,13398,1635,13065,16039,6.0,1233649,66.7,3969,2335,8986,17878,1080,15761,3497,2254,701,3396,95,2934,368,-734,13782,1580,8309,8033,13357,2162,10247,10831,-35,58087,62880
Manitoba_2012,60702,178917,13416,1815,13479,16791,9.0,1249975,66.9,4195,2429,8901,18382,1093,16257,3334,2694,740,3559,95,3148,17,842,13403,1654,8929,8177,14679,2384,9961,10973,-41,59846,64827
Manitoba_2013,61533,179289,13491,2388,13662,16909,5.0,1264620,67.1,4498,2462,9053,18811,1160,16108,3379,2817,750,3747,104,2872,438,960,13189,1738,9602,7781,14990,2639,10096,10679,3,61583,65752
Manitoba_2014,62211,179106,13515,2808,13707,16978,6.0,1279014,67.3,4766,2554,9194,19274,1123,15859,4129,2889,687,3736,129,2615,383,146,13779,1873,9094,8582,15036,2618,9660,11156,-13,62853,66930
Manitoba_2015,61974,179733,13641,2964,13908,17123,11.0,1292227,67.7,4820,2645,9203,19638,1221,15965,4337,2924,682,3504,94,2766,-84,360,13375,1990,8419,8836,14912,2754,9255,10640,-11,63628,67768
Manitoba_2016,63192,181023,13833,3276,14097,17386,14.0,1314139,68.0,4858,2668,9342,19968,1301,16160,4161,2475,652,3563,82,2802,373,-142,13404,2171,8324,8650,14228,2764,9383,10395,-10,64549,67976
Manitoba_2017,62952,183015,13818,3390,,17471,29.0,1334790,68.4,5141,2793,9673,20597,1325,16505,4265,2727,682,3929,80,2631,285,144,13356,2308,9433,8707,15295,2758,9469,10865,-17,66670,70289
Manitoba_2018,62802,184710,14196,3639,,17506,36.0,1352825,69.0,5229,2875,9923,20993,1364,16803,4450,2580,841,4006,79,2244,500,-29,13607,2537,9241,9002,15602,2823,9343,10974,15,68003,71313
Manitoba_2019,63363,186522,14022,3708,,17144,42.0,1369954,69.6,5188,2885,9986,21398,1353,17078,4290,2595,848,4078,77,2091,712,-67,13156,2720,10155,8917,15352,2951,9316,11583,7,68813,71804
Manitoba_2020,65037,187893,14325,3690,,16883,25.0,1380648,70.1,5095,2592,10236,19012,1355,17597,3304,2165,830,4159,76,2232,-675,-155,12624,2379,9182,8637,14034,2134,8995,10703,10,65763,68608
Manitoba_2021,63363,179874,14184,8025,,14552,9.0,1383765,70.3,5650,3132,10328,19914,1347,18856,2491,2429,891,4719,79,2187,55,-775,11922,2154,10118,8515,15091,2087,9551,11211,13,66917,71969
New Brunswick_1991,,,,,,9644,7.0,,,1158,733,4955,5905,228,7950,1187,537,106,885,23,1089,-26,-12,6321,342,4581,2624,6199,439,5060,4777,59,21546,24008
New Brunswick_1992,,,,,,9554,14.0,,,1165,740,4973,6058,221,8015,614,640,110,938,22,1057,-149,35,7030,398,4823,2745,6907,484,4882,4668,17,21842,23991
New Brunswick_1993,28029,,,,,9184,13.0,,,1195,752,5043,6167,222,8362,466,573,128,943,20,1151,9,-34,7272,484,5145,2811,7887,542,4364,4757,45,22523,24371
New Brunswick_1994,28350,,,,,9098,16.0,,,1177,760,5110,6275,218,8221,636,436,166,965,26,1108,-14,-15,7468,561,5824,2990,8504,577,4501,4438,80,22983,24311
New Brunswick_1995,28386,,,,,8748,11.0,,,1206,800,5169,6454,214,8058,887,525,173,797,22,1240,-8,12,8110,585,6065,3048,8769,574,4804,4548,57,23762,24857
New Brunswick_1996,28650,,,,,8338,15.0,,,1245,818,5251,6617,227,7911,948,608,199,906,26,1200,-13,19,8606,704,5909,3212,9144,641,5006,4708,-35,24010,25378
New Brunswick_1997,28608,,,,,8090,11.0,,,1404,834,5284,6647,283,7881,692,634,184,961,23,1038,213,17,8940,853,5803,3161,9767,658,5123,4670,118,24232,25428
New Brunswick_1998,27957,131586,,,,8043,13.0,,,1509,876,5369,6799,304,8281,1006,830,203,940,15,1058,1,-4,9560,920,5947,3417,10441,676,5390,4939,-59,25060,26873
New Brunswick_1999,28131,129129,,,,7724,11.0,,,1639,911,5523,6979,354,8485,1752,900,205,986,22,1267,336,-20,10211,1011,6128,3680,11595,713,5923,5359,44,26629,28686
New Brunswick_2000,27903,127002,,,,7535,9.0,,,1703,941,5591,7243,359,8434,1522,989,210,1194,23,1173,371,21,11161,989,5712,3844,11979,721,6016,5464,-23,27184,29169
New Brunswick_2001,29916,124944,,,,7337,10.0,749820,60.5,1686,959,5569,7378,366,8551,810,870,232,1331,26,1070,101,-8,12965,1082,6362,3982,12794,750,6265,5293,-100,27683,28624
New Brunswick_2002,32928,122790,,,7419,7185,8.0,749372,59.9,1777,1005,5713,7573,372,8698,789,864,242,1519,31,1024,-5,25,13898,1231,6307,4120,12801,711,6645,5373,-126,28999,29387
New Brunswick_2003,32235,120600,,,7473,7244,11.0,749441,59.3,1803,1018,5723,7773,353,8806,1190,900,204,1600,27,1061,89,-9,14388,1255,6627,4060,12951,771,7197,5648,-50,29722,30205
New Brunswick_2004,33348,118869,,,7509,7083,6.0,749419,58.8,1863,1057,5844,8011,326,8901,880,1195,289,1692,16,1183,73,-19,15078,1201,6434,4250,13438,830,6809,6321,-22,30475,31165
New Brunswick_2005,34599,117147,,,7509,6965,2.0,748057,58.5,1917,1105,5787,8297,352,9108,905,1310,337,1696,42,1308,41,20,15183,1282,6046,4620,14040,928,6778,6521,-26,30716,32117
New Brunswick_2006,33615,114819,,,7629,7084,3.0,745621,58.6,2040,1194,5847,8565,371,9244,1645,1461,369,1713,43,1428,148,40,14316,1221,5680,5100,13471,1028,7278,7149,43,31348,33904
New Brunswick_2007,30939,112011,0,513,7899,7226,6.0,745433,58.8,2167,1260,6041,8913,356,9493,1696,1367,442,1867,29,1977,-36,-30,14336,1301,6773,4256,13672,1051,8341,7511,-27,31644,35567
New Brunswick_2008,30792,110289,816,528,8079,7462,1.0,746877,58.9,2366,1311,6115,9200,360,9827,2249,1418,388,1855,33,1378,44,-28,13938,1295,6110,4243,13827,992,7992,7435,-21,31887,36476
New Brunswick_2009,30282,108408,819,492,7998,7491,1.0,749956,59.1,2391,1328,6239,9326,352,9807,1601,1347,327,1797,35,1393,-22,4,13713,992,5830,4601,15274,1071,6340,6818,-32,31425,35912
New Brunswick_2010,31434,106392,795,531,7803,7467,0.0,753035,59.1,2535,1392,6247,9565,356,10179,1235,1453,344,1844,46,1772,223,13,14427,978,6569,4614,16312,1166,7004,7193,-32,32050,36956
New Brunswick_2011,32934,104421,753,549,7683,7206,2.0,755705,59.4,2599,1393,6382,9745,357,9872,1023,1633,357,1818,47,2228,255,-47,13136,1011,7366,4751,16089,1131,7311,7289,-17,32136,37451
New Brunswick_2012,33069,102579,768,660,7449,7115,1.0,758378,60.2,2657,1452,6261,9945,356,9759,1026,1265,311,1824,57,1674,88,40,13927,1043,6570,4571,17366,1167,5750,6769,-20,31796,36587
New Brunswick_2013,32610,101079,750,627,6900,7008,3.0,758544,61.3,2784,1487,6320,10126,364,9610,943,1353,288,1687,22,1408,86,4,14162,1103,6286,4492,18434,1117,5178,6123,-11,31710,36390
New Brunswick_2014,32589,99921,765,678,6843,7007,3.0,758976,62.5,2887,1538,6462,10229,362,9464,816,1314,321,1636,32,1472,177,13,13873,1264,5573,5098,17986,1218,4807,6734,6,31747,36525
New Brunswick_2015,28455,98907,762,693,7023,6637,2.0,758842,63.8,2998,1590,6550,10305,369,9598,823,1389,278,1652,26,1354,11,21,13606,1183,5680,4640,17198,1242,4987,6680,-7,31954,36920
New Brunswick_2016,27540,97911,1110,705,7515,6673,8.0,763350,65.2,3083,1575,6597,10392,415,9895,850,1090,312,1656,21,1537,266,5,12610,1185,5886,4765,17215,1255,4786,6817,30,32213,37398
New Brunswick_2017,27369,97842,1134,762,,6539,4.0,766621,66.6,3224,1622,6733,10724,421,10071,1084,1284,363,1715,16,1648,186,8,13339,1238,6242,4792,18512,1287,4936,7121,-3,33014,38900
New Brunswick_2018,27057,97755,1218,801,,6389,2.0,770301,68.0,3177,1648,6798,10927,435,10393,1156,1476,404,1775,19,1726,214,-4,12113,1210,6173,4712,18180,1357,4479,7151,-19,33401,39944
New Brunswick_2019,26790,97893,1257,834,,6314,3.0,777128,69.4,3264,1703,6872,11062,446,10630,1094,1300,412,1848,25,1284,260,31,12509,1340,6385,4483,18321,1376,4438,7179,17,33846,39924
New Brunswick_2020,27909,98967,1272,942,,6218,4.0,783204,70.8,3126,1712,7082,10359,449,10875,1130,1006,422,1991,23,1434,-586,39,12080,1109,5870,4701,17318,1059,4818,6912,-3,32937,39578
New Brunswick_2021,27099,97263,1530,2631,,6353,2.0,789225,71.7,3425,1919,7036,10775,455,11413,1057,1088,439,2372,28,1437,-744,-62,13057,1193,6082,4485,17596,1117,4848,7203,-13,34882,41432
Newfoundland and Labrador_1991,,,,,,7191,3.0,,,796,513,3744,3884,116,5740,1078,332,103,982,41,708,-69,0,5921,229,1492,763,2458,237,2759,3204,209,19372,17498
Newfoundland and Labrador_1992,,,,,,6944,6.0,,,764,493,3756,4015,110,5852,1233,329,58,828,37,694,-106,0,5075,223,1258,744,2218,251,2652,3213,149,18987,17597
Newfoundland and Labrador_1993,22683,,,,,6430,5.0,,,759,494,3767,4058,137,5694,1944,233,69,833,29,736,-73,-1,5887,260,905,710,2537,279,2525,3514,130,19257,18046
Newfoundland and Labrador_1994,22548,,,,,6347,4.0,,,774,495,3771,4137,101,5725,2527,228,89,877,43,648,-55,1,6284,240,1149,707,2823,338,2785,3267,73,20012,18619
Newfoundland and Labrador_1995,23346,,,,,5871,1.0,,,764,517,3751,4264,130,5590,2516,346,182,702,32,583,21,0,7467,271,1186,733,3440,343,2653,3280,74,20656,18747
Newfoundland and Labrador_1996,22077,,,,,5780,2.0,,,746,520,3735,4332,125,5432,1708,348,191,732,44,499,-36,0,7292,309,1289,673,3412,341,2617,3076,109,19682,17887
Newfoundland and Labrador_1997,21864,,,,,5424,4.0,,,893,538,3668,4441,165,5262,1972,473,126,839,24,469,238,-1,7845,393,1198,717,4264,384,2669,3259,-124,19908,18501
Newfoundland and Labrador_1998,21948,101769,,,,5013,2.0,,,945,563,3668,4594,184,5651,1657,512,224,849,15,608,-37,0,9110,497,1625,786,4825,395,2419,3634,-50,20895,19151
Newfoundland and Labrador_1999,22155,97557,,,,5069,3.0,,,1051,587,3732,4745,209,5749,2340,487,505,860,26,795,-36,3,9863,465,1900,757,5358,420,2652,4170,9,22144,20752
Newfoundland and Labrador_2000,23820,94119,,,,4877,9.0,,,1108,614,3771,4944,203,5952,1339,867,223,895,26,787,239,0,10393,486,2823,886,6084,423,2691,3976,8,23334,20731
Newfoundland and Labrador_2001,21447,90231,,,,4717,2.0,522046,58.4,1188,654,3821,5034,195,6014,1843,528,218,1014,31,806,147,1,8352,495,4992,819,5612,465,2648,4126,36,23894,21098
Newfoundland and Labrador_2002,24126,86973,,,8034,4678,8.0,519481,57.6,1245,686,3905,5185,214,6155,1323,612,329,1187,35,907,-202,0,12495,555,5755,940,6030,439,2836,3903,94,27746,21617
Newfoundland and Labrador_2003,26196,84339,,,7920,4628,2.0,518459,56.6,1307,718,3985,5337,229,6232,1580,750,376,1274,29,638,101,1,13120,541,7298,1024,6468,503,2968,4341,11,29562,22319
Newfoundland and Labrador_2004,26751,81510,,,7737,4501,6.0,517423,55.9,1285,745,3982,5507,221,6132,1984,965,240,1443,18,519,117,2,12796,543,7298,1156,7099,527,2969,4495,37,29354,22938
Newfoundland and Labrador_2005,25335,79482,,,7320,4515,11.0,514332,55.4,1327,756,3962,5650,228,6226,2166,986,413,1450,43,657,147,0,12164,540,7869,1256,7079,526,2953,4701,-47,30187,23767
Newfoundland and Labrador_2006,29436,76806,,,7401,4571,9.0,510592,55.3,1373,794,3993,5814,237,6357,1550,832,739,1451,44,693,204,1,13069,532,8202,1306,7128,575,2935,4737,-33,31391,23791
Newfoundland and Labrador_2007,26904,74343,834,0,7485,4574,3.0,509055,55.5,1579,850,4107,6016,220,7109,1173,899,544,1567,9,794,214,0,15934,539,8452,1354,7538,596,3227,4506,-7,34929,24802
Newfoundland and Labrador_2008,27156,72108,825,,7542,4901,4.0,511581,55.7,1804,919,4236,6172,244,6809,1759,977,418,1611,32,893,-57,-2,16549,544,7593,1343,7816,608,3400,4911,-4,34404,25856
Newfoundland and Labrador_2009,27129,70641,852,,7722,4928,8.0,516751,56.0,1854,966,4375,6308,251,7362,1614,779,300,1629,40,1136,-212,-1,13366,681,5482,1442,7701,629,3071,4585,-43,30954,26564
Newfoundland and Labrador_2010,27462,69663,732,,7635,4885,3.0,522009,55.8,2026,988,4418,6542,244,7563,1599,1016,644,1847,47,1366,268,0,13003,630,6773,1484,8651,744,3079,5112,-50,32639,28288
Newfoundland and Labrador_2011,28500,68655,873,75,7605,4496,5.0,524999,56.6,2097,1020,4463,6758,259,7572,2822,1448,562,1872,46,1322,206,0,13320,610,6577,1770,9141,944,3534,5339,-46,33531,30241
Newfoundland and Labrador_2012,28188,67827,753,105,7584,4404,5.0,526345,57.5,2211,1069,4493,6960,257,7458,4388,1206,852,1962,42,1375,-12,-2,10027,684,7865,1724,10588,888,3526,5618,-44,32064,32273
Newfoundland and Labrador_2013,28500,67479,708,126,7380,4543,5.0,527114,58.4,2287,1090,4614,7187,247,7307,5815,1532,962,1844,36,1216,185,0,12487,645,6056,1673,11412,1002,3162,6013,45,33748,34130
Newfoundland and Labrador_2014,27207,67293,966,144,7650,4586,7.0,528159,59.6,2299,1110,4738,7371,232,7125,6754,1353,486,1643,29,1270,168,1,11745,684,5076,1700,10512,920,2922,6186,-4,33355,34394
Newfoundland and Labrador_2015,26742,67167,957,126,6948,4484,4.0,528117,60.8,2323,1125,4764,7549,248,7194,6958,994,706,1497,24,1118,57,-1,11003,714,4199,1674,9747,905,3241,5690,-3,32965,34483
Newfoundland and Labrador_2016,26979,66654,966,147,7161,4466,9.0,529426,62.2,2313,1099,4739,7621,270,7241,8451,776,611,1359,15,998,92,1,12165,846,3695,1747,11866,857,2837,5361,-3,33461,35509
Newfoundland and Labrador_2017,25968,66183,1005,141,,4097,8.0,528249,63.9,2333,1101,4744,7755,272,7178,5445,927,573,1251,14,1196,-46,2,13123,871,3634,1792,9137,855,2705,5434,-4,33953,32718
Newfoundland and Labrador_2018,25305,65286,1077,117,,4013,9.0,525560,65.7,2255,1105,4742,7812,280,7395,3844,1020,636,1182,14,1310,30,0,14828,946,2709,1822,10127,865,2445,5289,3,33065,31521
Newfoundland and Labrador_2019,24795,64188,1005,147,,3762,5.0,523427,67.5,2380,1127,4787,7953,284,7371,3839,1341,656,1111,12,1443,98,0,16170,845,2488,1760,10076,852,2660,5515,-4,34391,32247
Newfoundland and Labrador_2020,25083,63570,1035,153,,3586,12.0,521364,69.1,2324,1086,4834,7134,275,7540,2830,828,598,1146,11,1212,200,-1,14337,967,2180,1558,7620,698,2678,5082,-4,32796,29713
Newfoundland and Labrador_2021,26181,62964,984,543,,3833,6.0,520553,70.5,2477,1281,4850,7480,268,8216,2071,1035,496,1288,12,1130,-59,4,13629,793,2412,1525,7467,625,2613,5149,-3,33006,30460
Northwestern_1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northwestern_1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northwestern_1993,1455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northwestern_1994,1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northwestern_1995,2253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northwestern_1996,1398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northwestern_1997,1329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northwestern_1998,1464,17565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northwestern_1999,1656,18066,,,,,,,,80,70,383,560,48,1644,166,90,278,53,0,166,0,0,477,84,773,316,326,63,579,703,-32,3369,3493
Northwestern_2000,1491,9753,,,,773,0.0,,,87,74,387,572,55,1664,581,94,306,40,0,134,28,0,644,75,941,328,461,73,665,940,-11,3594,3908
Northwestern_2001,1428,9672,,,,704,0.0,40845,62.8,89,81,401,594,56,1778,1024,124,490,51,0,192,-25,0,828,76,1079,356,528,89,843,1062,-28,4350,4757
Northwestern_2002,1554,9705,,,645,709,0.0,41699,61.0,101,82,409,616,44,1775,570,190,555,118,0,237,-7,0,1185,85,933,331,550,84,868,993,-3,4654,4676
Northwestern_2003,1482,9747,,,681,730,0.0,42600,59.4,108,85,409,649,63,1811,400,80,297,98,0,209,66,0,2000,98,857,417,529,93,751,1044,-5,5265,4160
Northwestern_2004,1419,9720,,,678,735,0.0,43306,58.0,115,87,420,668,61,1821,663,244,313,120,0,216,40,0,2061,81,839,498,773,82,809,1182,-7,5401,4725
Northwestern_2005,1491,9609,,,669,771,0.0,43400,57.7,118,91,419,692,66,1802,827,278,414,95,0,218,8,0,1986,84,699,607,822,99,823,1264,-14,5346,5011
Northwestern_2006,2634,9570,,,672,758,0.0,43179,56.9,126,97,426,709,61,1786,1400,234,316,59,0,185,-42,0,2047,80,678,567,790,107,961,1409,-13,5352,5335
Northwestern_2007,1029,9333,0,69,714,806,0.0,43372,55.9,135,106,439,731,47,1781,956,424,546,55,0,228,-36,0,2567,79,635,667,816,119,1131,1392,-6,5841,5451
Northwestern_2008,999,9048,,78,720,820,0.0,43360,55.1,146,107,444,750,49,1760,559,186,763,52,7,222,45,0,2119,104,554,672,738,122,957,1356,1,5293,5024
Northwestern_2009,894,8763,,63,705,804,0.0,43156,54.8,139,106,435,758,54,1951,384,144,287,71,1,325,-19,0,2000,89,509,617,629,123,936,1377,0,4722,4647
Northwestern_2010,1041,8565,,72,687,766,0.0,43285,54.0,137,108,432,789,52,1923,468,170,225,66,13,355,40,0,2079,93,544,647,709,164,954,1391,-10,4843,4734
Northwestern_2011,1182,8577,,60,630,751,0.0,43504,53.3,141,106,442,797,54,1924,358,219,179,62,20,271,139,0,1918,86,405,671,893,157,919,1368,-10,4408,4571
Northwestern_2012,4062,8511,,63,672,747,1.0,43648,52.5,157,110,430,807,53,1907,438,282,260,70,19,230,1,0,1807,92,492,688,863,177,1017,1393,-2,4394,4763
Northwestern_2013,3681,8331,,69,672,765,0.0,43805,51.7,158,115,438,821,53,1927,533,262,179,73,15,336,46,0,1737,96,530,778,1146,203,745,1442,-1,4521,4910
Northwestern_2014,3834,8175,,30,666,752,1.0,43884,51.1,160,117,445,831,59,2080,616,226,183,83,17,339,11,0,1965,103,494,801,1064,229,787,1674,6,4735,5154
Northwestern_2015,3993,8316,,66,654,761,0.0,44237,51.2,160,119,453,848,61,2060,812,268,153,83,12,348,49,0,1855,119,511,728,1048,238,782,1761,5,4779,5377
Northwestern_2016,3612,8298,,66,645,720,0.0,44649,51.2,161,114,450,867,71,2085,705,201,112,100,10,359,46,0,1828,95,459,593,969,192,740,1646,1,4712,5240
Northwestern_2017,3549,8337,,84,,715,0.0,44891,51.3,169,117,458,887,74,2114,357,180,107,75,10,328,41,0,2636,105,106,617,984,170,750,1574,-1,4873,4881
Northwestern_2018,3534,8733,,69,,739,0.0,44981,52.0,173,121,464,899,74,2182,348,121,123,75,8,335,18,0,2620,103,150,630,979,192,721,1573,3,4941,4928
Northwestern_2019,4071,8493,,111,,632,0.0,45070,53.1,178,122,466,897,84,2243,216,150,117,56,7,291,-31,,2047,99,408,679,927,190,622,1499,-2,4750,4826
Northwestern_2020,4803,8568,,153,,666,0.0,45372,53.6,185,138,497,830,88,2344,129,77,69,77,8,257,90,,1525,75,344,499,922,161,671,1267,2,4265,4694
Northwestern_2021,2307,8520,,180,,628,0.0,45504,53.9,193,155,506,865,84,2454,125,72,104,88,8,283,-60,,1695,76,402,564,943,199,585,1442,3,4475,4934
Nova Scotia_1991,,,,,,12076,10.0,,,1345,940,6728,7787,329,11492,1418,728,111,1373,43,1621,-31,-11,3114,577,2506,2543,4921,571,4986,4449,103,26591,32828
Nova Scotia_1992,,,,,,11980,3.0,,,1370,933,6777,8069,320,11435,1104,474,109,1374,45,1655,38,4,3306,624,2744,2605,4867,576,4614,4536,-83,26927,32381
Nova Scotia_1993,41175,,,,,11674,9.0,,,1406,959,6885,8168,326,11653,798,505,137,1449,44,1784,38,1,3437,707,2718,2658,5288,634,4486,4694,-150,27073,32888
Nova Scotia_1994,41214,,,,,11214,11.0,,,1419,964,6950,8404,315,11423,630,679,175,1464,47,1597,-80,-9,3369,838,2659,2688,5455,701,4904,4419,192,27040,33074
Nova Scotia_1995,40248,,,,,10836,4.0,,,1398,1002,6971,8649,337,11155,762,589,169,1428,45,1559,72,2,3316,887,2928,2714,5476,777,4777,4490,123,27365,33021
Nova Scotia_1996,43725,,,,,10649,3.0,,,1449,1022,6989,8948,404,10673,803,720,187,1503,45,1213,-105,10,3901,997,2986,2729,6256,726,4728,4525,129,27388,33118
Nova Scotia_1997,44076,,,,,10034,6.0,,,1617,1025,7028,9276,419,10434,847,1315,173,1529,34,1150,171,1,4481,1120,3078,2990,7515,726,4824,4666,-178,28496,34649
Nova Scotia_1998,44784,162360,,,,9681,4.0,,,1730,1086,7148,9484,437,10798,2339,945,285,1346,18,1019,-39,0,4645,1133,3080,3104,7597,836,4726,4968,-46,29558,35950
Nova Scotia_1999,44604,160011,,,,9626,5.0,,,1866,1132,7401,9805,534,10864,3038,1062,441,1597,35,1012,296,-10,4889,1128,3320,3095,8470,840,4863,5425,-53,31116,38132
Nova Scotia_2000,45069,158205,,,,9146,5.0,,,1975,1162,7492,10052,574,10773,1514,1162,583,1768,33,1287,225,-5,5608,1234,3412,3272,8474,910,5117,5365,36,32041,38034
Nova Scotia_2001,46164,155874,,,,8928,1.0,932494,62.0,1983,1185,7514,10206,538,10801,1495,1162,739,1866,35,1332,180,3,5756,1223,3879,3465,8641,937,5199,5308,-20,33008,38540
Nova Scotia_2002,51867,153450,,,9591,8676,8.0,935179,61.3,2163,1279,7640,10596,624,10990,1372,1269,687,2004,41,1438,48,-16,6355,1361,4131,3335,8904,939,5572,5526,96,34432,39912
Nova Scotia_2003,50886,150600,,,9615,8675,3.0,937717,60.7,2241,1321,7725,10870,626,11164,1520,1115,598,2197,40,1508,186,8,6173,1280,4527,3444,8937,1097,5909,5676,72,34803,40603
Nova Scotia_2004,53469,148512,,,9579,8832,8.0,939664,60.1,2330,1364,7783,11224,582,11159,1500,1130,517,2376,23,1464,153,-7,6486,1461,4433,3516,9186,1149,6059,6004,91,35071,41163
Nova Scotia_2005,52575,145398,,,9708,8667,7.0,937926,59.6,2414,1404,7793,11600,589,11341,1390,1358,345,2449,56,1530,213,4,6209,1513,4421,3595,9594,1213,5619,6339,73,35469,42101
Nova Scotia_2006,52743,142305,,,9918,8623,7.0,937882,59.4,2539,1513,7699,12025,610,11559,1395,1369,307,2540,61,1530,95,-4,5808,1458,4351,3821,9607,1153,5565,6418,-58,35741,43022
Nova Scotia_2007,52266,138663,3399,663,9972,9013,8.0,935115,59.3,2690,1580,7841,12432,573,11981,1124,1626,414,2578,28,1593,76,2,6483,1480,4384,3912,10562,1318,6215,6525,-19,36199,44433
Nova Scotia_2008,50748,135303,3441,681,10062,9300,9.0,935897,59.4,2880,1638,8006,12711,608,12338,1116,1363,349,2490,41,1542,142,-19,6043,1382,4192,4102,10370,1272,5762,6558,-6,36915,45017
Nova Scotia_2009,50787,133134,3309,708,10071,9094,16.0,938208,59.3,2930,1709,8214,12764,576,12298,1626,1285,331,2330,34,2121,-142,0,5551,1433,3845,3894,10074,1178,5765,6605,32,37047,46117
Nova Scotia_2010,52083,130548,3264,732,9744,8937,7.0,942107,58.9,3027,1767,8236,13226,536,12635,1867,1685,366,2596,54,2170,62,-7,6039,1491,3951,3945,10725,1390,6151,7276,-25,38052,48137
Nova Scotia_2011,54522,128130,3420,873,9501,8944,4.0,944274,58.9,3026,1773,8364,13571,605,12920,1226,2183,307,2656,54,1979,388,8,5701,1431,4014,4041,10871,1415,6209,7461,-17,38303,48669
Nova Scotia_2012,55065,125541,3426,807,9207,8836,8.0,943635,60.0,3119,1804,8249,13883,604,13117,1077,1305,275,2711,57,2059,59,-5,5725,1501,4036,3909,11075,1472,5913,7164,-33,37933,48260
Nova Scotia_2013,54951,122643,3444,894,8913,8510,16.0,940434,61.1,3338,1833,8295,14087,595,12798,990,1692,282,2698,55,2069,213,-14,5406,1626,4165,3882,11473,1552,5873,7348,-7,37806,48723
Nova Scotia_2014,55617,121029,3489,948,9150,8727,18.0,938545,62.2,3406,1870,8340,14240,598,12874,1040,1663,450,2356,44,1820,105,-2,5021,1777,3428,4172,10541,1620,5050,7717,-7,38173,48691
Nova Scotia_2015,55197,119382,3636,981,9030,8282,14.0,936525,63.4,3487,1893,8286,14360,626,12978,1180,1483,523,2482,39,1691,160,-5,4824,1870,3282,4153,10598,1585,4985,7649,-8,38429,49005
Nova Scotia_2016,54825,118152,3669,981,9333,8411,18.0,942790,64.5,3565,1882,8270,14535,672,13063,1298,1572,805,2619,29,1641,143,7,4642,2069,3032,4037,10039,1574,5095,8075,23,39038,49944
Nova Scotia_2017,54966,118569,3603,948,,8336,23.0,950108,65.4,3831,1930,8403,14833,663,13318,1477,1431,425,2729,38,1864,250,4,4739,2094,3193,4202,10718,1540,5089,8160,2,39757,50927
Nova Scotia_2018,53484,118962,3975,1053,,8018,19.0,958406,66.2,3728,1949,8552,15172,685,13636,1016,1229,744,2872,36,2474,54,17,4822,2161,3073,4222,10718,1600,5175,8337,9,40502,52098
Nova Scotia_2019,54495,120606,4302,1263,,8148,24.0,970243,67.0,3743,1973,8679,15443,705,13773,1104,1282,539,3177,31,2860,206,39,5295,2435,3077,4336,10928,1631,5611,8599,7,41889,53343
Nova Scotia_2020,57033,123240,4179,1137,,7673,10.0,981889,67.7,3581,1852,8670,14405,730,14002,902,1031,530,3258,30,2966,-582,30,4591,1935,3362,3901,10030,1346,5206,8225,12,40433,51997
