Area_Year,9_Postsecondary enrolments,"2_Number of students in elementary and secondary schools_Total, school type Total, program type",3_Number of full-time and part-time educators,"1_Live births_Total, Canada and place of residence of mother outside Canada 10 11",6_Estimates of population,7_Dependency ratio,4_Canada_gdp_yearly_Final consumption expenditure,4_Canada_gdp_yearly_Gross fixed capital formation,4_Canada_gdp_yearly_Investment in inventories,4_Canada_gdp_yearly_Exports of goods and services,4_Canada_gdp_yearly_Less: imports of goods and services,4_Canada_gdp_yearly_Statistical discrepancy,4_Canada_gdp_yearly_Gross domestic product at market prices,4_Canada_gdp_yearly_Final domestic demand
Nova Scotia_1998,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0
Nova Scotia_1999,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0
Nova Scotia_2000,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0
Nova Scotia_2001,0.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0
Nova Scotia_2002,0.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,4.0,0.0,1.0,5.0,1.0,0.0
Nova Scotia_2003,0.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,4.0,0.0,1.0,5.0,1.0,0.0
Nova Scotia_2004,0.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,4.0,0.0,1.0,5.0,1.0,0.0
Nova Scotia_2005,0.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,1.0,5.0,1.0,0.0
Nova Scotia_2006,0.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,1.0,5.0,1.0,0.0
Nova Scotia_2007,0.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,1.0,5.0,1.0,0.0
Nova Scotia_2008,0.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,1.0,5.0,1.0,0.0
Nova Scotia_2009,0.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,1.0,5.0,1.0,0.0
Nova Scotia_2010,0.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,1.0,5.0,1.0,0.0
Nova Scotia_2011,0.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,1.0,5.0,1.0,0.0
Nova Scotia_2012,0.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,4.0,0.0,1.0,5.0,1.0,0.0
Nova Scotia_2013,0.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,4.0,0.0,1.0,5.0,1.0,0.0
Nova Scotia_2014,0.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,4.0,0.0,1.0,5.0,1.0,0.0
Nova Scotia_2015,0.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,4.0,0.0,1.0,5.0,1.0,0.0
Nova Scotia_2016,0.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,4.0,0.0,1.0,5.0,1.0,0.0
Nova Scotia_2017,0.0,2.0,0.0,1.0,2.0,4.0,0.0,0.0,4.0,0.0,1.0,5.0,1.0,0.0
Nova Scotia_2018,0.0,2.0,0.0,1.0,2.0,4.0,0.0,0.0,4.0,0.0,1.0,5.0,1.0,0.0
Nova Scotia_2019,0.0,2.0,0.0,1.0,2.0,4.0,0.0,0.0,4.0,0.0,1.0,5.0,1.0,0.0
Nova Scotia_2020,0.0,2.0,0.0,1.0,2.0,4.0,0.0,0.0,4.0,0.0,1.0,5.0,1.0,0.0
Nova Scotia_2021,0.0,2.0,0.0,1.0,2.0,4.0,0.0,0.0,4.0,0.0,1.0,5.0,1.0,0.0
Nunavut_1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Nunavut_1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Nunavut_1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Nunavut_1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Nunavut_1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Nunavut_1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Nunavut_1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Nunavut_1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Nunavut_1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Nunavut_2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Nunavut_2001,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Nunavut_2002,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Nunavut_2003,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Nunavut_2004,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Nunavut_2005,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Nunavut_2006,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Nunavut_2007,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Nunavut_2008,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Nunavut_2009,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Nunavut_2010,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Nunavut_2011,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Nunavut_2012,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Nunavut_2013,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Nunavut_2014,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Nunavut_2015,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Nunavut_2016,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Nunavut_2017,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Nunavut_2018,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Nunavut_2019,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Nunavut_2020,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Nunavut_2021,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Ontario_1991,0.0,0.0,0.0,9.0,0.0,0.0,5.0,3.0,1.0,4.0,3.0,1.0,5.0,4.0
Ontario_1992,0.0,0.0,0.0,9.0,0.0,0.0,5.0,3.0,1.0,4.0,4.0,9.0,5.0,4.0
Ontario_1993,4.0,0.0,0.0,9.0,0.0,0.0,5.0,3.0,3.0,5.0,4.0,9.0,5.0,4.0
Ontario_1994,4.0,0.0,0.0,9.0,0.0,0.0,5.0,3.0,5.0,5.0,4.0,8.0,5.0,4.0
Ontario_1995,4.0,0.0,0.0,9.0,0.0,0.0,5.0,3.0,7.0,5.0,4.0,3.0,5.0,5.0
Ontario_1996,4.0,0.0,0.0,9.0,0.0,0.0,5.0,4.0,4.0,6.0,5.0,4.0,5.0,5.0
Ontario_1997,4.0,0.0,0.0,8.0,0.0,0.0,5.0,4.0,7.0,6.0,5.0,8.0,6.0,5.0
Ontario_1998,4.0,9.0,0.0,8.0,0.0,0.0,5.0,4.0,7.0,6.0,5.0,4.0,6.0,5.0
Ontario_1999,4.0,9.0,0.0,8.0,0.0,0.0,6.0,5.0,4.0,7.0,6.0,8.0,6.0,5.0
Ontario_2000,4.0,9.0,0.0,8.0,0.0,0.0,6.0,5.0,7.0,8.0,6.0,8.0,7.0,6.0
Ontario_2001,4.0,9.0,0.0,8.0,7.0,3.0,6.0,5.0,3.0,7.0,6.0,6.0,7.0,6.0
Ontario_2002,5.0,9.0,6.0,8.0,7.0,3.0,6.0,5.0,5.0,8.0,6.0,7.0,7.0,6.0
Ontario_2003,5.0,9.0,6.0,8.0,7.0,3.0,6.0,6.0,5.0,8.0,6.0,6.0,7.0,6.0
Ontario_2004,6.0,9.0,6.0,8.0,7.0,3.0,7.0,6.0,6.0,8.0,7.0,6.0,7.0,6.0
Ontario_2005,6.0,9.0,7.0,8.0,7.0,3.0,7.0,6.0,6.0,8.0,7.0,8.0,7.0,7.0
Ontario_2006,8.0,9.0,7.0,9.0,7.0,3.0,7.0,7.0,6.0,8.0,7.0,5.0,8.0,7.0
Ontario_2007,7.0,9.0,8.0,9.0,7.0,3.0,7.0,7.0,7.0,8.0,8.0,4.0,8.0,7.0
Ontario_2008,7.0,9.0,8.0,9.0,7.0,3.0,8.0,7.0,8.0,8.0,7.0,5.0,8.0,7.0
Ontario_2009,7.0,9.0,8.0,9.0,7.0,3.0,8.0,6.0,4.0,7.0,6.0,4.0,7.0,7.0
Ontario_2010,8.0,9.0,8.0,9.0,8.0,3.0,8.0,7.0,5.0,7.0,7.0,4.0,8.0,8.0
Ontario_2011,8.0,9.0,8.0,9.0,8.0,3.0,8.0,7.0,7.0,8.0,8.0,4.0,8.0,8.0
Ontario_2012,8.0,9.0,8.0,9.0,8.0,3.0,8.0,7.0,6.0,8.0,8.0,4.0,8.0,8.0
Ontario_2013,8.0,9.0,9.0,9.0,8.0,3.0,8.0,7.0,7.0,8.0,8.0,4.0,8.0,8.0
Ontario_2014,9.0,9.0,9.0,9.0,8.0,3.0,8.0,7.0,9.0,9.0,9.0,3.0,8.0,8.0
Ontario_2015,9.0,9.0,9.0,9.0,8.0,3.0,9.0,8.0,6.0,9.0,9.0,4.0,8.0,8.0
Ontario_2016,9.0,9.0,9.0,9.0,8.0,3.0,9.0,8.0,5.0,9.0,9.0,6.0,9.0,9.0
Ontario_2017,9.0,9.0,0.0,9.0,8.0,3.0,9.0,8.0,9.0,9.0,9.0,4.0,9.0,9.0
Ontario_2018,9.0,9.0,0.0,9.0,9.0,3.0,9.0,8.0,8.0,9.0,9.0,5.0,9.0,9.0
Ontario_2019,9.0,9.0,0.0,9.0,9.0,3.0,9.0,8.0,6.0,9.0,9.0,5.0,9.0,9.0
Ontario_2020,9.0,9.0,0.0,8.0,9.0,3.0,9.0,9.0,0.0,9.0,9.0,4.0,9.0,9.0
Ontario_2021,9.0,9.0,0.0,9.0,9.0,3.0,9.0,9.0,6.0,9.0,9.0,4.0,9.0,9.0
Prince Edward Island_1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Prince Edward Island_1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Prince Edward Island_1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Prince Edward Island_1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Prince Edward Island_1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Prince Edward Island_1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Prince Edward Island_1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Prince Edward Island_1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Prince Edward Island_1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Prince Edward Island_2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Prince Edward Island_2001,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Prince Edward Island_2002,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Prince Edward Island_2003,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Prince Edward Island_2004,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Prince Edward Island_2005,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Prince Edward Island_2006,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Prince Edward Island_2007,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Prince Edward Island_2008,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Prince Edward Island_2009,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Prince Edward Island_2010,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Prince Edward Island_2011,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Prince Edward Island_2012,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Prince Edward Island_2013,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Prince Edward Island_2014,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Prince Edward Island_2015,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Prince Edward Island_2016,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Prince Edward Island_2017,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Prince Edward Island_2018,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Prince Edward Island_2019,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Prince Edward Island_2020,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Prince Edward Island_2021,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Quebec_1991,0.0,0.0,0.0,7.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0
Quebec_1992,0.0,0.0,0.0,7.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0
Quebec_1993,4.0,0.0,0.0,7.0,0.0,0.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0
Quebec_1994,4.0,0.0,0.0,6.0,0.0,0.0,3.0,2.0,5.0,2.0,2.0,0.0,3.0,2.0
Quebec_1995,4.0,0.0,0.0,6.0,0.0,0.0,3.0,2.0,6.0,3.0,2.0,1.0,3.0,2.0
Quebec_1996,4.0,0.0,0.0,6.0,0.0,0.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0
Quebec_1997,4.0,0.0,0.0,5.0,0.0,0.0,3.0,2.0,5.0,3.0,3.0,5.0,3.0,2.0
Quebec_1998,4.0,7.0,0.0,5.0,0.0,0.0,3.0,2.0,4.0,3.0,3.0,6.0,3.0,2.0
Quebec_1999,4.0,7.0,0.0,5.0,0.0,0.0,3.0,2.0,6.0,3.0,3.0,6.0,3.0,2.0
Quebec_2000,4.0,7.0,0.0,5.0,0.0,0.0,3.0,2.0,6.0,4.0,3.0,4.0,3.0,3.0
Quebec_2001,4.0,7.0,0.0,5.0,5.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0
Quebec_2002,4.0,7.0,5.0,5.0,5.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0
Quebec_2003,4.0,7.0,5.0,5.0,5.0,2.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0
Quebec_2004,4.0,7.0,5.0,5.0,5.0,2.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0
Quebec_2005,4.0,7.0,5.0,5.0,5.0,2.0,4.0,3.0,6.0,4.0,4.0,3.0,4.0,3.0
Quebec_2006,4.0,6.0,5.0,6.0,5.0,2.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0
Quebec_2007,4.0,7.0,5.0,6.0,5.0,2.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0
Quebec_2008,4.0,8.0,5.0,6.0,5.0,2.0,4.0,3.0,6.0,4.0,4.0,5.0,4.0,4.0
Quebec_2009,4.0,8.0,5.0,6.0,5.0,2.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0
Quebec_2010,5.0,8.0,5.0,6.0,6.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
Quebec_2011,5.0,8.0,5.0,6.0,6.0,2.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0
Quebec_2012,5.0,8.0,5.0,6.0,6.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0
Quebec_2013,5.0,8.0,5.0,6.0,6.0,3.0,5.0,4.0,7.0,4.0,4.0,5.0,4.0,4.0
Quebec_2014,5.0,8.0,5.0,6.0,6.0,3.0,5.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0
Quebec_2015,5.0,8.0,5.0,6.0,6.0,3.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0
Quebec_2016,5.0,8.0,5.0,6.0,6.0,3.0,5.0,3.0,3.0,4.0,4.0,6.0,5.0,4.0
Quebec_2017,5.0,8.0,0.0,6.0,6.0,3.0,5.0,4.0,7.0,4.0,5.0,4.0,5.0,4.0
Quebec_2018,5.0,8.0,0.0,6.0,6.0,4.0,5.0,4.0,7.0,4.0,5.0,5.0,5.0,5.0
Quebec_2019,5.0,8.0,0.0,6.0,6.0,4.0,5.0,4.0,6.0,4.0,5.0,6.0,5.0,5.0
Quebec_2020,5.0,8.0,0.0,6.0,6.0,4.0,5.0,4.0,0.0,4.0,4.0,5.0,5.0,5.0
Quebec_2021,5.0,8.0,0.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0
Saskatchewan_1991,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,6.0,1.0,0.0
Saskatchewan_1992,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,1.0,0.0
Saskatchewan_1993,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,4.0,1.0,0.0
Saskatchewan_1994,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,6.0,1.0,0.0
Saskatchewan_1995,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,6.0,1.0,0.0
Saskatchewan_1996,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,6.0,1.0,0.0
Saskatchewan_1997,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,6.0,1.0,0.0
Saskatchewan_1998,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,5.0,1.0,0.0
Saskatchewan_1999,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,5.0,1.0,0.0
Saskatchewan_2000,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,5.0,1.0,0.0
Saskatchewan_2001,0.0,3.0,0.0,2.0,2.0,6.0,0.0,0.0,3.0,1.0,1.0,5.0,1.0,0.0
Saskatchewan_2002,0.0,3.0,2.0,2.0,2.0,6.0,0.0,0.0,4.0,1.0,1.0,5.0,1.0,0.0
Saskatchewan_2003,0.0,3.0,2.0,2.0,2.0,6.0,0.0,0.0,5.0,1.0,1.0,5.0,1.0,0.0
Saskatchewan_2004,0.0,3.0,2.0,2.0,2.0,6.0,0.0,0.0,5.0,1.0,1.0,6.0,1.0,0.0
Saskatchewan_2005,0.0,3.0,2.0,2.0,2.0,5.0,0.0,0.0,6.0,1.0,1.0,5.0,1.0,0.0
Saskatchewan_2006,0.0,3.0,2.0,2.0,2.0,5.0,0.0,0.0,5.0,1.0,1.0,5.0,1.0,0.0
Saskatchewan_2007,0.0,3.0,2.0,2.0,2.0,5.0,0.0,0.0,5.0,1.0,1.0,5.0,1.0,0.0
Saskatchewan_2008,0.0,3.0,2.0,2.0,2.0,5.0,0.0,1.0,5.0,1.0,1.0,5.0,1.0,0.0
Saskatchewan_2009,0.0,3.0,2.0,2.0,2.0,5.0,0.0,1.0,4.0,1.0,1.0,5.0,1.0,0.0
Saskatchewan_2010,0.0,3.0,2.0,2.0,2.0,4.0,0.0,1.0,3.0,1.0,1.0,5.0,1.0,0.0
Saskatchewan_2011,0.0,3.0,2.0,2.0,2.0,4.0,0.0,1.0,4.0,1.0,1.0,5.0,1.0,0.0
Saskatchewan_2012,0.0,3.0,2.0,2.0,2.0,4.0,0.0,1.0,4.0,1.0,1.0,5.0,1.0,0.0
Saskatchewan_2013,0.0,3.0,2.0,2.0,2.0,4.0,0.0,1.0,6.0,1.0,1.0,5.0,1.0,0.0
Saskatchewan_2014,0.0,3.0,2.0,2.0,2.0,4.0,0.0,1.0,4.0,1.0,1.0,5.0,1.0,0.0
Saskatchewan_2015,0.0,3.0,2.0,2.0,2.0,4.0,0.0,1.0,4.0,1.0,1.0,5.0,1.0,0.0
Saskatchewan_2016,0.0,3.0,2.0,2.0,2.0,4.0,0.0,1.0,5.0,1.0,1.0,5.0,1.0,0.0
Saskatchewan_2017,0.0,3.0,0.0,2.0,2.0,4.0,0.0,1.0,4.0,1.0,1.0,5.0,1.0,0.0
Saskatchewan_2018,0.0,3.0,0.0,2.0,2.0,5.0,0.0,1.0,4.0,1.0,1.0,5.0,1.0,0.0
Saskatchewan_2019,0.0,3.0,0.0,2.0,2.0,5.0,0.0,1.0,5.0,1.0,1.0,5.0,1.0,0.0
Saskatchewan_2020,0.0,3.0,0.0,2.0,2.0,5.0,0.0,0.0,3.0,1.0,1.0,5.0,1.0,0.0
Saskatchewan_2021,0.0,3.0,0.0,2.0,2.0,5.0,0.0,1.0,3.0,1.0,1.0,5.0,1.0,0.0
Yukon_1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Yukon_1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Yukon_1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Yukon_1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Yukon_1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Yukon_1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Yukon_1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Yukon_1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Yukon_1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Yukon_2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Yukon_2001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Yukon_2002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Yukon_2003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Yukon_2004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Yukon_2005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Yukon_2006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Yukon_2007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Yukon_2008,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Yukon_2009,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Yukon_2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Yukon_2011,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Yukon_2012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Yukon_2013,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Yukon_2014,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Yukon_2015,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Yukon_2016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Yukon_2017,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Yukon_2018,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Yukon_2019,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
Yukon_2020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
